"('job_Name',)","('job_Wage',)","('job_AverWage',)","('company_Name',)","('company_Nature',)","('company_Scale',)","('company_Address',)","('company_Distance',)","('company_Duration',)","('company_Traffic',)","('job_PeopleNum',)","('job_Issue',)","('job_Article',)","('job_Link',)","('job_Id',)","('company_Id',)"
运营经理,0.8-1万/月,9000,山东万声通讯实业有限公司南宁分公司,民营公司,1000-5000人,民族大道93号新兴大厦A座7楼,7326,2387,公共交通,1人 | 大专 | 3-4年工作经验 | 普通话 ,2017-04-14,"
						岗位职责
1、负责所属业务的全面管理和交付，包括各项KPI指标的整体把控；、
2、负责定期完善现有流程及机制，对业务运营过程中出现的问题及时解决
3、负责储备干部挖掘及培养
岗位要求
1、25周岁以上，本科及以上学历，2年以上呼叫中心业务运营和团队管理经验者优先；
2、能适应短期出差，自我约束力强，有责任心、上进心和实业心，抗压能力强；
3、能够熟练使用各种office办公软件，具有较强的数据分析能力和文字功底。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=88247880,88247880,3689557
教学运营主管,6-8千/月,7000,成都美迪教育科技有限公司,民营公司,10000人以上,成都市青羊区东城根下街红墙国际C座5F,4371,1928,公共交通,1人 | 大专 | 工作经验不限 | 普通话 良好 | 英语 良好,2017-04-14,"
						岗位职责：
1、负责校区日常运营管理，包括招生、教学、教务、日常事务处理等。
2、负责校区团队建设，包括员工的招聘、培训、激励、考评、奖惩等 ；
3、负责校区成本管理，保障人、财、物的合理配置。
4、带领团队做好招生、续费、转介绍、教学质量、服务品质等工作。
5、控制学生人数，处理退费问题，做好各项安全防护管理工作。
岗位要求：
1、大专及以上学历，2年以上教育培训行业从业经验，其中，有少儿英语授课经验优先。
2、熟悉当地教育培训机构，对校区运营管理有清晰的思路和策略，对教学管理、市场运营、团队管理有丰富经验的优先。
3、谈判能力强、组织协调能力好、沟通表达能力强、交际能力好、",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=76049060,76049060,2955312
用户运营经理,0.8-1.2万/月,10000,成都美尔贝网络科技有限公司,民营公司,150-500人,人民北路一段金牛万达甲级写字楼B座29楼,6985,2025,公共交通,1人 | 学历不限 | 3-4年工作经验,2017-04-14,"
						岗位职责：
1、负责用户的拉新和留存，研究用户需求，分析用户行为数据，制定拉新和留存策略并实施；
2、根据运营目标，协调团队负责APP和WAP端内容的生产（案例，帖子，视频内容，社区话题，社区活动），
3、根据运营目标，通过搭建用户成长体系，优化激励策略，优化核心流程转化和产品体验等方式，提高用户活跃和留存；
4、掌控运营实施情况，通过多种运营渠道采集和分析产品数据、用户数据，进行数据挖掘，对用户需求进行有效分析，并提出改良建议并推进实施。
5、提高产品的日活跃和留存，从而提高转化率。制定用户运营体系，分层管理机制（KOL体系，包括达人，包括医生，包括网红等）
 任",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=80324067,80324067,3662054
运营总监,0.8-1万/月,9000,成都爱都时代文化传播有限公司,民营公司,150-500人,金牛万达广场SOHO C座22楼,6656,1762,公共交通,1人 | 大专 | 1年工作经验,2017-04-14,"
						任职要求：
1、2年以上秀场工会和主播运营管理经验；
2、熟悉秀场类平台（PC端+移动端）工会和主播运营管理流程，包含主播招募，培训，平台对接等。
3、熟悉行业竞争对手主播运营模式，对秀场业态有深入了解和独特认识。
4、与各大直播平台关系紧密，掌握优秀主题资源和工会资源。
5、有相关行业成功运营经验者优先。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=87582767,87582767,3779868
策划主管/经理,6-8千/月,7000,四川北新大弘置业有限公司,民营公司,150-500人,四川省成都市武侯区人民南路四段19号威斯顿联邦大厦16楼,6964,1826,公共交通,2人 | 本科 | 5-7年工作经验,2017-04-14,"
						任职资格：
1、本科及以上学历，广告策划、市场营销、房地产专业优先；
2、具有从事集团文化旅游、康老项目工作经验，或具备与该岗位相同工作5年及以上主策经验者优先；
3、擅长策略和创意，表达能力强，文案工地强，善于沟通和组织协调；
4、有责任心，有一定的团队管理和协调能力。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=79241756,79241756,2897494
（商业板块）策划师,0.8-1万/月,9000,蓝润地产股份有限公司,民营公司,500-1000人,锦江区红星路3段1号国际金融中心1号办公楼39楼,1339,912,公共交通,1人 | 本科 | 3-4年工作经验,2017-04-14,"
						职位描述:
1、执行商业地产项目市场研究方案，进行市场调研、商业策划的工作。
2、负责项目资料的收集与整理，业态调整和优化。
3、进行商业地产行业数据分析，汇总和反馈商业市场信息，完成各种商业策划活动的配合工作。
4、在策划经理指导下撰写商业地产项目整体策划或专题策划报告。
5、参与商业地产项目的业态策划、产品规划设计、市场定位、项目包装、策划推广等策划研讨工作。
岗位要求：
1、大学本科及以上学历，主修经济、营销、地产或相关专业。
2、具有三年以上商业策划工作经验，熟悉商业项目的市场调查、业态定位规划、招商策划和渠道推广，对广告策划和媒介制作等方面有较深入的认",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=79218205,79218205,3683879
运营经理（扎堆）,6-9千/月,7500,深圳市一览网络股份有限公司成都分公司,民营公司,500-1000人,四川省成都市锦江区红星路三段99号银石广场,1786,930,公共交通,3人 | 大专 | 2年工作经验 | 英语 良好,2017-04-14,"
						岗位职责
1、负责成都分公司的市场活动运营工作；
2、整合成都区域内的培训、沙龙、交流活动的组织机构，并达成战略合作伙伴，有效利用公司内、外部场地资源与合作伙伴开展线下活动；
3、整合成都区域内可承载培训、交流的场地资源，并合理分配场地资源的使用；
4、整合需要推广产品的企业资源与场地资源有效结合；
5、与商、协会合作，开展人力资源培训等相关合作；
6、基于线下活动推广APP下载，配合总部重点活动，在各场地中进行APP推广。

任职资格
1、有培训机构、讲师或沙龙活动组织经验者优先；
2、有责任心，认同公司战略，能独立组织与策划活动能力；
3、具有较强的社会活动能力、组织领导能",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=87689678,87689678,4283362
运营经理（高薪+丰厚福利）,0.8-1万/月,9000,四川世纪海外国际旅行社有限公司,民营公司,150-500人,成都市顺城大街274号国光综合楼3F,2903,1406,公共交通,1人 | 大专 | 3-4年工作经验,2017-04-14,"
						你需要做：
1. 对途牛、携程、同程、美团等OTA平台的日常运营管理；
2. 协助总经理制定年度、季度、月度各店铺的运营策略；
3 定期提交店铺运营报告，根据流量、咨询量、转化量、推广效果等数据做全方位的阶段性评估；
4. 分析总结竞争对手、行业信息、公司产品信息等调研信息，确定调研结果，为公司旅游事业部总体战略制定提供相关数据；
5. 维护所属区域内度假线路的价格并定期与同行进行比较。
我们的要求：
1. 2年以上同行业工作经验，有电商类店铺运营经验及电商团队工作经验优先；
3. 熟悉途牛、携程、同城、美团运作模式及营销规则；
4. 良好的策划推广能力和项目执行能力、协调能力",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=87016171,87016171,3826491
新媒体运营主管,0.6-1万/月,8000,四川省生殖健康研究中心附属生殖专科医院,非营利机构,150-500人,成都市一环路西三段13号,6283,1790,公共交通,1人 | 大专 | 1年工作经验,2017-04-14,"
1、熟悉新媒体社交软件运作2、挖掘患者需求提高转化率3、管理、培训团队及绩效考核的制定4、有医疗及医美相关经验优先考虑 ",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=86221332,86221332,2627319
策划主管,6-8千/月,7000,戴氏教育集团,民营公司,10000人以上,成都顺城街顺吉大厦九楼A2,2894,1398,公共交通,5人 | 大专 | 1年工作经验,2017-04-13,"
						【岗位职责】
1、熟悉活动的创意、策划及执行工作流程，有大型活动的策划及组织实施工作经验；
2、能够独立完成活动方案的撰写，包括撰写完整的项目策略方案、活动策划方案、细化执行方案等，有成功案例；
3、对品牌信息、活动推广有深刻的理解，具有充分实践经验；
4、具备扎实的策划功底和敏锐的策略思维，对市场有独到的见解和观点；
5、思维敏锐，对市场信息的把握及反映速度快，创意及整合能力强，能够开拓性的开展工作。

【任职要求】
1、市场营销、传媒、中文或相关专业本科及以上学历；
2、3年以上教育行业类领域文案策划、活动策划经验；
3、思路清晰，具思维创意，文笔流畅；",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=78373763,78373763,127953
策划经理/主管,,',成都华宇业瑞房地产开发有限公司,民营公司,500-1000人,成都市武侯区人民南路四段北12号华宇蓉国府写字楼21楼,7244,2050,公共交通,1人 | 大专 | 工作经验不限,2017-04-14,"
						任职要求：
1、25岁至35岁之间，经验丰富、能力出众者可适当放宽要求
2、市场营销、房地产经营管理等相关专业本科及以上学历
3、3年以上市场、销售相关工作经验，1年以上房地产行业同岗位工作经验
4、具有企业管理、市场营销、房地产营销管理、房地产市场策划、广告策划等相关专业知识
5、对房地产行业、客户和媒体具有较深理解，具备先进的营销理念，有较强的市场分析和应变能力
6、良好的沟通交往能力，敏锐的市场洞察力及市场开拓能力，组织协调能力强，具备团队管理能力						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=43817574,43817574,2060326
文案策划,0.8-1万/月,9000,成都顶联互动信息产业有限公司,民营公司,150-500人,成都市武侯区科华北路世外桃源2、3层,4862,1951,公共交通,1人 | 学历不限 | 3-4年工作经验,2017-04-14,"
						岗位职责：
1.你每次接到案子，能立马脑补出精准用户的阅读习惯，切合时宜的扔出一篇思维活跃，视角独特，撩拨人心，文章具备广泛传播效果的文章；
2.有媒介公关公司策划经验优先考虑；
4.希望你能在项目经验中更多的叙述你的经历，最棒的你能够直接提交你的文案。
任职资格：
1、你的文字总能撩拨人心即可；
2、一横一竖正统的新闻稿，风趣幽默的段子，深抓用户痛点的文案，对你而言，手到擒来； 
3、具有较强的撰稿和文字编辑能力，深厚的文学功底，善于文案策划，对新闻有一定的敏感度；
4、思维活跃，见识广泛，视角独特，对新事物有着独到的看法和见解；
5、熟悉广告语、软文及新闻广告的写作技巧，擅",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=87037490,87037490,4130775
